Dziennik,Data,Wpis,Liczba
3RŻ5,2021-12-06,nieobecność,10
3RŻ5,2021-12-07,spóźnienie,1
3RŻ5,2021-12-08,spóźnienie,1
3RŻ5,2021-12-09,nieobecność,2
3RŻ5,2021-12-16,nieobecność,2
3RŻ5,2021-12-20,nieobecność,7
3RŻ5,2021-12-21,spóźnienie,1
3RŻ5,2022-01-03,nieobecność,19
3RŻ5,2022-01-12,nieobecność,2
3RŻ5,2022-01-25,spóźnienie,1
3RŻ5,2022-02-24,nieobecność,3
3RŻ5,2022-03-04,nieobecność,9
3RŻ5,2022-03-14,nieobecność,5
3RŻ5,2022-03-28,nieobecność,5
3RŻ5,2022-04-06,nieobecność,10
3RŻ5,2022-04-07,nieobecność,2
3RŻ5,2022-04-13,spóźnienie,1
3RŻ5,2022-04-20,nieobecność,16
3RŻ5,2022-04-21,nieobecność,2
3RŻ5,2022-04-25,nieobecność,3
3RŻ5,2022-04-26,nieobecność,8
3RŻ5,2022-04-27,spóźnienie,1
3RŻ5,2022-04-28,nieobecność,1
3RŻ5,2022-05-18,spóźnienie,1
3RŻ5,2022-05-23,nieobecność,2
3RŻ5,2022-05-25,spóźnienie,5
3RŻ5,2022-05-26,nieobecność,1
3RŻ5,2022-05-27,nieobecność,16
3RŻ5,2022-05-31,nieobecność,8
3RŻ5,2022-06-13,nieobecność,30
3RŻ5,2022-06-14,nieobecność,28
3RŻ5,2022-06-15,nieobecność,28
3RŻ5,2021-11-05,nieob. uspr. p.s.,1
3RŻ5,2021-11-16,nieobecność,8
3RŻ5,2022-03-14,spóźn. uspr.,1
3RŻ5,2022-05-30,nieob. uspr. p.s.,2
3RŻ5,2022-04-06,spóźn. uspr.,1
3RŻ5,2022-04-08,spóźnienie,3
3RŻ5,2022-06-02,nieob. uspraw.,3
3RŻ5,2021-09-22,nieobecność,6
3RŻ5,2021-10-04,nieob. uspr. p.s.,10
3RŻ5,2021-10-05,nieob. uspr. p.s.,1
3RŻ5,2021-10-06,nieob. uspr. p.s.,15
3RŻ5,2021-10-11,nieob. uspr. p.s.,15
3RŻ5,2021-10-12,nieob. uspr. p.s.,9
3RŻ5,2021-12-15,nieob. uspraw.,21
3RŻ5,2022-02-17,nieob. uspraw.,1
3RŻ5,2022-04-21,nieob. uspr. p.s.,2
3RŻ5,2022-06-06,spóźn. uspr.,2
3RŻ5,2022-06-08,nieob. uspr. p.s.,54
3RŻ5,2021-11-22,spóźn. uspr.,1
3RŻ5,2022-02-16,spóźnienie,2
3RŻ5,2022-04-11,spóźn. uspr.,1
3RŻ5,2022-04-25,spóźnienie,3
3RŻ5,2022-06-09,nieob. uspraw.,9
3RŻ5,2021-10-18,nieob. uspr. p.s.,1
3RŻ5,2021-10-25,nieob. uspr. p.s.,1
3RŻ5,2022-05-24,spóźnienie,1
3RŻ5,2021-09-14,spóźn. uspr.,2
3RŻ5,2021-11-25,nieobecność,1
3RŻ5,2022-01-17,nieob. uspraw.,9
3RŻ5,2022-03-03,nieobecność,1
3RŻ5,2022-06-01,spóźnienie,2
3RŻ5,2021-09-08,nieobecność,1
3RŻ5,2021-09-28,nieobecność,6
3RŻ5,2021-12-22,zwolniony,2
3RŻ5,2022-01-05,zwolniony,2
3RŻ5,2022-03-03,nieob. uspraw.,8
3RŻ5,2022-05-25,nieob. uspraw.,14
3RŻ5,2021-11-24,spóźnienie,2
3RŻ5,2021-11-17,nieobecność,1
3RŻ5,2021-11-30,nieobecność,1
3RŻ5,2022-01-27,spóźnienie,1
3RŻ5,2021-09-15,zwolniony,1
3RŻ5,2021-10-08,spóźn. uspr.,1
3RŻ5,2022-01-19,nieob. uspr. p.s.,3
3RŻ5,2022-03-09,nieob. uspr. p.s.,4
3RŻ5,2021-11-04,nieobecność,1
3RŻ5,2021-12-03,nieob. uspr. p.s.,6
3RŻ5,2021-12-10,nieob. uspr. p.s.,2
3RŻ5,2022-04-13,nieob. uspr. p.s.,9
3RŻ5,2021-10-08,spóźnienie,1
3RŻ5,2021-10-11,spóźnienie,1
3RŻ5,2021-11-08,spóźnienie,1
3RŻ5,2021-12-06,spóźnienie,1
3RŻ5,2021-12-08,nieob. uspr. p.s.,1
3RŻ5,2022-01-13,spóźnienie,1
3RŻ5,2022-02-18,spóźnienie,1
3RŻ5,2021-09-14,zwolniony,1
3RŻ5,2021-10-18,spóźn. uspr.,2
3RŻ5,2021-12-01,spóźn. uspr.,1
3RŻ5,2021-12-08,spóźn. uspr.,1
3RŻ5,2022-02-16,zwolniony,1
3RŻ5,2022-03-03,spóźn. uspr.,1
3RŻ5,2022-04-22,nieob. uspr. p.s.,3
3RŻ5,2021-12-15,nieob. uspr. p.s.,1
3RŻ5,2021-12-22,spóźn. uspr.,1
3RŻ5,2021-09-29,nieob. uspr. p.s.,2
3RŻ5,2021-10-27,spóźnienie,1
3RŻ5,2021-12-06,nieob. uspr. p.s.,4
3RŻ5,2022-01-26,nieob. uspr. p.s.,1
3RŻ5,2021-11-08,nieob. uspr. p.s.,8
3RŻ5,2021-11-10,nieob. uspr. p.s.,1
3RŻ5,2021-11-30,nieob. uspr. p.s.,2
3RŻ5,2021-12-07,nieob. uspr. p.s.,1
3RŻ5,2021-12-14,nieob. uspr. p.s.,2
3RŻ5,2022-01-12,spóźnienie,1
3RŻ5,2022-03-01,nieob. uspr. p.s.,2
3RŻ5,2022-03-08,spóźnienie,2
3RŻ5,2022-03-11,nieob. uspr. p.s.,7
3RŻ5,2022-03-14,spóźnienie,1
3RŻ5,2022-03-25,zwolniony,1
3RŻ5,2022-03-29,nieob. uspr. p.s.,1
3RŻ5,2022-05-24,zwolniony,1
3RŻ5,2022-06-10,nieob. uspr. p.s.,1
3RŻ5,2022-05-30,spóźn. uspr.,1
3TM5,2021-09-01,obecność,176
3TM5,2021-09-02,obecność,63
3TM5,2021-09-03,obecność,163
3TM5,2021-09-06,obecność,125
3TM5,2021-09-07,obecność,163
3TM5,2021-09-08,obecność,150
3TM5,2021-09-09,nieob. uspraw.,18
3TM5,2021-09-13,obecność,131
3TM5,2021-09-14,obecność,161
3TM5,2021-09-15,obecność,159
3TM5,2021-09-16,nieob. uspraw.,16
3TM5,2021-09-17,obecność,147
3TM5,2021-09-20,obecność,89
3TM5,2021-09-21,obecność,98
3TM5,2021-09-22,obecność,102
3TM5,2021-09-23,obecność,43
3TM5,2021-09-24,obecność,63
3TM5,2021-09-27,nieob. uspraw.,57
3TM5,2021-09-28,nieob. uspraw.,50
3TM5,2021-09-29,nieob. uspraw.,48
3TM5,2021-09-30,nieob. uspraw.,18
3TM5,2021-10-01,nieob. uspraw.,51
3TM5,2021-10-04,obecność,112
3TM5,2021-10-05,obecność,157
3TM5,2021-10-06,obecność,147
3TM5,2021-10-07,obecność,60
3TM5,2021-10-08,obecność,136
3TM5,2021-10-11,obecność,118
3TM5,2021-10-12,obecność,160
3TM5,2021-10-13,obecność,119
3TM5,2021-10-15,obecność,176
3TM5,2021-10-18,obecność,99
3TM5,2021-10-19,obecność,168
3TM5,2021-10-20,obecność,136
3TM5,2021-10-21,obecność,58
3TM5,2021-10-22,obecność,120
3TM5,2021-10-22,nieob. uspr. p.s.,7
3TM5,2021-10-25,obecność,107
3TM5,2021-10-26,obecność,153
3TM5,2021-10-27,obecność,133
3TM5,2021-10-28,obecność,53
3TM5,2021-10-29,obecność,128
3TM5,2021-11-02,obecność,154
3TM5,2021-11-03,obecność,142
3TM5,2021-11-04,obecność,112
3TM5,2021-11-05,obecność,123
3TM5,2021-11-08,obecność,88
3TM5,2021-11-09,obecność,124
3TM5,2021-11-10,obecność,112
3TM5,2021-11-15,obecność,106
3TM5,2021-11-16,obecność,166
3TM5,2021-11-17,obecność,140
3TM5,2021-11-18,obecność,53
3TM5,2021-11-19,obecność,155
3TM5,2021-11-22,obecność,115
3TM5,2021-11-23,obecność,130
3TM5,2021-11-24,obecność,145
3TM5,2021-11-25,obecność,45
3TM5,2021-11-26,obecność,133
3TM5,2021-11-29,obecność,136
3TM5,2021-11-30,obecność,150
3TM5,2021-12-01,obecność,131
3TM5,2021-12-02,obecność,55
3TM5,2021-12-03,obecność,101
3TM5,2021-12-06,obecność,86
3TM5,2021-12-07,obecność,141
3TM5,2021-12-08,obecność,146
3TM5,2021-12-09,obecność,59
3TM5,2021-12-10,obecność,135
3TM5,2021-12-13,obecność,99
3TM5,2021-12-14,obecność,155
3TM5,2021-12-15,obecność,131
3TM5,2021-12-16,obecność,44
3TM5,2021-12-17,obecność,127
3TM5,2021-12-20,nauka zdalna,98
3TM5,2021-12-21,nauka zdalna,159
3TM5,2021-12-22,nauka zdalna,144
3TM5,2022-01-03,nauka zdalna,144
3TM5,2022-01-04,nauka zdalna,146
3TM5,2022-01-05,nauka zdalna,170
3TM5,2022-01-10,nieob. uspraw.,7
3TM5,2022-01-11,nieob. uspraw.,17
3TM5,2022-01-12,nieob. uspraw.,32
3TM5,2022-01-13,nieob. uspraw.,4
3TM5,2022-01-14,nieob. uspraw.,32
3TM5,2022-01-17,obecność,137
3TM5,2022-01-18,obecność,125
3TM5,2022-01-19,obecność,143
3TM5,2022-01-19,nieob. uspraw.,30
3TM5,2022-01-20,obecność,26
3TM5,2022-01-21,obecność,123
3TM5,2022-01-24,obecność,93
3TM5,2022-01-25,obecność,97
3TM5,2022-01-26,nieob. uspraw.,64
3TM5,2022-01-27,nauka zdalna,35
3TM5,2022-01-28,nauka zdalna,125
3TM5,2022-02-14,nauka zdalna,148
3TM5,2022-02-15,nauka zdalna,145
3TM5,2022-02-16,nauka zdalna,143
3TM5,2022-02-17,nauka zdalna,54
3TM5,2022-02-18,nauka zdalna,153
3TM5,2022-02-21,obecność,96
3TM5,2022-02-22,obecność,80
3TM5,2022-02-23,obecność,125
3TM5,2022-02-24,obecność,59
3TM5,2022-02-25,nieob. uspraw.,65
3TM5,2022-02-28,obecność,138
3TM5,2022-03-01,obecność,131
3TM5,2022-03-02,obecność,143
3TM5,2022-03-03,obecność,52
3TM5,2022-03-04,nieob. uspraw.,68
3TM5,2022-03-07,obecność,106
3TM5,2022-03-08,obecność,119
3TM5,2022-03-09,obecność,120
3TM5,2022-03-09,nieob. uspr. p.s.,6
3TM5,2022-03-10,obecność,40
3TM5,2022-03-11,obecność,128
3TM5,2022-03-14,nieob. uspraw.,26
3TM5,2022-03-15,obecność,125
3TM5,2022-03-15,nieob. uspraw.,29
3TM5,2022-03-16,obecność,105
3TM5,2022-03-17,obecność,49
3TM5,2022-03-18,obecność,138
3TM5,2022-03-21,nieob. uspraw.,76
3TM5,2022-03-22,obecność,111
3TM5,2022-03-23,obecność,113
3TM5,2022-03-24,obecność,49
3TM5,2022-03-25,obecność,128
3TM5,2022-03-28,obecność,108
3TM5,2022-03-29,obecność,155
3TM5,2022-03-30,obecność,136
3TM5,2022-03-31,obecność,59
3TM5,2022-04-01,nieob. uspraw.,34
3TM5,2022-04-04,obecność,102
3TM5,2022-04-05,obecność,121
3TM5,2022-04-06,obecność,138
3TM5,2022-04-07,obecność,159
3TM5,2022-04-08,obecność,139
3TM5,2022-04-11,obecność,114
3TM5,2022-04-12,obecność,126
3TM5,2022-04-13,obecność,107
3TM5,2022-04-20,nieob. uspraw.,42
3TM5,2022-04-21,nieob. uspraw.,27
3TM5,2022-04-22,nieob. uspraw.,37
3TM5,2022-04-25,obecność,135
3TM5,2022-04-26,obecność,132
3TM5,2022-04-27,obecność,127
3TM5,2022-04-28,obecność,38
3TM5,2022-04-29,obecność,123
3TM5,2022-05-16,obecność,123
3TM5,2022-05-17,obecność,149
3TM5,2022-05-18,obecność,128
3TM5,2022-05-19,obecność,55
3TM5,2022-05-20,obecność,122
3TM5,2022-05-20,spóźnienie,7
3TM5,2022-05-23,obecność,116
3TM5,2022-05-24,obecność,139
3TM5,2022-05-25,obecność,138
3TM5,2022-05-26,obecność,52
3TM5,2022-05-27,obecność,116
3TM5,2022-05-30,nieob. uspraw.,49
3TM5,2022-05-31,nieob. uspraw.,37
3TM5,2022-06-01,nieob. uspraw.,53
3TM5,2022-06-02,nieob. uspraw.,18
3TM5,2022-06-03,obecność,107
3TM5,2022-06-06,obecność,91
3TM5,2022-06-07,obecność,138
3TM5,2022-06-08,obecność,107
3TM5,2022-06-08,spóźnienie,4
3TM5,2022-06-10,obecność,93
3TM5,2022-06-13,nieob. uspraw.,105
3TM5,2022-06-14,nieob. uspraw.,66
3TM5,2022-06-15,nieob. uspraw.,141
3TM5,2022-06-20,nieob. uspraw.,62
3TM5,2022-06-21,nieob. uspraw.,42
3TM5,2022-06-22,nieobecność,127
3TM5,2022-06-23,nieobecność,60
3TM5,2022-06-24,obecność,176
3TM5,2021-09-09,obecność,48
3TM5,2021-09-16,obecność,50
3TM5,2021-09-17,nieob. uspraw.,27
3TM5,2021-09-20,nieob. uspraw.,43
3TM5,2021-09-21,nieob. uspraw.,78
3TM5,2021-09-22,nieob. uspraw.,66
3TM5,2021-09-23,nieob. uspraw.,20
3TM5,2021-09-24,nieob. uspraw.,63
3TM5,2021-09-27,obecność,75
3TM5,2021-09-28,obecność,126
3TM5,2021-10-05,nieob. uspraw.,13
3TM5,2021-10-08,nieob. uspraw.,39
3TM5,2021-10-13,nieob. uspraw.,52
3TM5,2021-10-21,nieob. uspraw.,8
3TM5,2021-10-22,nieob. uspraw.,49
3TM5,2021-10-25,nieob. uspraw.,23
3TM5,2021-10-27,nieob. uspraw.,42
3TM5,2021-11-02,nieob. uspraw.,21
3TM5,2021-11-04,nieob. uspraw.,59
3TM5,2021-11-05,nieob. uspraw.,53
3TM5,2021-11-08,spóźn. uspr.,5
3TM5,2021-11-16,nieob. uspraw.,5
3TM5,2021-11-18,nieob. uspraw.,12
3TM5,2021-11-22,nieob. uspraw.,36
3TM5,2021-11-25,nieob. uspraw.,21
3TM5,2021-11-26,spóźn. uspr.,1
3TM5,2021-11-29,nieob. uspraw.,15
3TM5,2021-12-03,nieob. uspraw.,51
3TM5,2021-12-06,nieob. uspraw.,45
3TM5,2021-12-07,nieob. uspraw.,32
3TM5,2021-12-08,nieob. uspraw.,27
3TM5,2021-12-09,nieob. uspraw.,7
3TM5,2021-12-10,nieob. uspraw.,41
3TM5,2021-12-16,nieob. uspraw.,22
3TM5,2021-12-20,nieob. uspraw.,11
3TM5,2021-12-22,spóźn. uspr.,2
3TM5,2022-01-04,spóźn. uspr.,1
3TM5,2022-01-05,nieob. uspraw.,6
3TM5,2022-01-10,obecność,147
3TM5,2022-01-12,obecność,143
3TM5,2022-01-13,obecność,40
3TM5,2022-01-14,obecność,143
3TM5,2022-01-20,nieob. uspraw.,13
3TM5,2022-01-24,nieob. uspraw.,37
3TM5,2022-01-25,spóźn. uspr.,2
3TM5,2022-02-17,nieob. uspraw.,11
3TM5,2022-02-17,spóźn. uspr.,1
3TM5,2022-03-04,obecność,107
3TM5,2022-03-07,nieob. uspraw.,47
3TM5,2022-03-10,nieob. uspraw.,25
3TM5,2022-03-11,nieob. uspraw.,40
3TM5,2022-03-14,obecność,126
3TM5,2022-03-16,nieob. uspraw.,40
3TM5,2022-03-18,nieob. uspr. p.s.,2
3TM5,2022-03-18,nieob. uspraw.,35
3TM5,2022-03-22,nieob. uspraw.,65
3TM5,2022-03-28,nieob. uspraw.,24
3TM5,2022-04-01,obecność,98
3TM5,2022-04-05,nieob. uspraw.,25
3TM5,2022-04-08,nieob. uspraw.,36
3TM5,2022-04-12,nieob. uspraw.,26
3TM5,2022-04-20,obecność,133
3TM5,2022-04-21,obecność,39
3TM5,2022-04-22,obecność,126
3TM5,2022-04-26,nieob. uspraw.,10
3TM5,2022-04-27,nieob. uspraw.,26
3TM5,2022-04-28,nieob. uspraw.,18
3TM5,2022-05-17,spóźn. uspr.,4
3TM5,2022-05-20,spóźn. uspr.,3
3TM5,2022-05-24,nieob. uspraw.,36
3TM5,2022-05-31,obecność,117
3TM5,2022-06-02,obecność,46
3TM5,2022-06-08,nieob. uspraw.,43
3TM5,2022-06-10,nieobecność,18
3TM5,2022-06-22,nieob. uspraw.,40
3TM5,2021-09-22,zwolniony,6
3TM5,2021-09-29,obecność,122
3TM5,2021-09-30,obecność,38
3TM5,2021-10-01,obecność,122
3TM5,2021-10-05,nieobecność,2
3TM5,2021-11-26,nieob. uspraw.,41
3TM5,2021-12-01,nieob. uspraw.,21
3TM5,2022-01-11,obecność,150
3TM5,2022-01-21,nieob. uspraw.,24
3TM5,2022-01-26,obecność,67
3TM5,2022-02-16,nieob. uspraw.,32
3TM5,2022-02-21,nieob. uspraw.,58
3TM5,2022-02-22,nieob. uspraw.,29
3TM5,2022-02-25,obecność,110
3TM5,2022-03-02,zwolniony,3
3TM5,2022-03-08,spóźnienie,5
3TM5,2022-03-21,obecność,31
3TM5,2022-03-21,nieob. uspr. p.s.,25
3TM5,2022-03-24,nieob. uspraw.,16
3TM5,2022-04-26,nieob. uspr. p.s.,12
3TM5,2022-04-27,nieob. uspr. p.s.,22
3TM5,2022-05-30,spóźnienie,1
3TM5,2022-05-30,obecność,103
3TM5,2022-06-01,obecność,118
3TM5,2022-06-06,nieob. uspraw.,19
3TM5,2022-06-08,zwolniony,3
3TM5,2022-06-13,obecność,34
3TM5,2022-06-13,zwolniony,1
3TM5,2022-06-15,obecność,34
3TM5,2022-06-20,obecność,14
3TM5,2022-06-21,nieobecność,105
3TM5,2021-09-24,nieob. uspr. p.s.,48
3TM5,2021-10-05,nieob. uspr. p.s.,3
3TM5,2021-11-15,nieob. uspr. p.s.,1
3TM5,2021-11-16,spóźn. uspr.,2
3TM5,2021-11-22,spóźnienie,1
3TM5,2021-12-21,spóźnienie,1
3TM5,2022-02-23,nieob. uspr. p.s.,6
3TM5,2022-03-08,nieob. uspr. p.s.,3
3TM5,2022-03-11,nieob. uspr. p.s.,8
3TM5,2022-03-16,nieob. uspr. p.s.,7
3TM5,2022-03-17,nieob. uspr. p.s.,3
3TM5,2022-03-29,nieob. uspr. p.s.,1
3TM5,2022-04-05,nieob. uspr. p.s.,28
3TM5,2022-04-29,nieob. uspr. p.s.,9
3TM5,2022-04-29,spóźn. uspr.,2
3TM5,2022-06-14,obecność,38
3TM5,2022-06-21,obecność,7
3TM5,2022-06-22,obecność,9
3TM5,2022-06-23,obecność,3
3TM5,2021-09-13,nieob. uspraw.,1
3TM5,2021-09-15,nieob. uspraw.,16
3TM5,2021-09-17,zwolniony,2
3TM5,2021-09-23,nieobecność,3
3TM5,2021-10-04,nieob. uspraw.,20
3TM5,2021-10-18,spóźnienie,1
3TM5,2021-10-20,nieob. uspraw.,15
3TM5,2021-10-26,nieob. uspraw.,22
3TM5,2021-10-28,nieob. uspraw.,12
3TM5,2021-10-29,nieob. uspraw.,48
3TM5,2021-11-08,nieob. uspr. p.s.,12
3TM5,2021-11-10,nieob. uspraw.,31
3TM5,2021-11-23,nieob. uspraw.,24
3TM5,2021-11-24,zwolniony,2
3TM5,2021-12-15,nieob. uspraw.,45
3TM5,2021-12-17,nieob. uspraw.,39
3TM5,2022-01-18,nieob. uspraw.,29
3TM5,2022-01-25,nieob. uspraw.,55
3TM5,2022-02-24,nieob. uspraw.,6
3TM5,2022-02-28,nieob. uspraw.,9
3TM5,2022-03-01,nieob. uspraw.,22
3TM5,2022-03-02,nieob. uspraw.,28
3TM5,2022-03-08,nieob. uspraw.,23
3TM5,2022-03-17,nieob. uspraw.,12
3TM5,2022-03-25,nieob. uspraw.,48
3TM5,2022-03-29,nieob. uspraw.,17
3TM5,2022-03-30,nieob. uspraw.,37
3TM5,2022-03-31,nieob. uspraw.,3
3TM5,2022-04-04,nieob. uspraw.,27
3TM5,2022-04-06,nieob. uspraw.,23
3TM5,2022-04-07,nieob. uspraw.,16
3TM5,2022-04-11,nieob. uspraw.,12
3TM5,2022-04-13,nieob. uspraw.,28
3TM5,2022-05-26,nieob. uspraw.,13
3TM5,2022-06-03,nieob. uspraw.,46
3TM5,2022-06-07,nieob. uspraw.,14
3TM5,2022-06-10,nieob. uspraw.,61
3TM5,2021-09-24,nieobecność,2
3TM5,2021-10-08,nieobecność,1
3TM5,2021-10-18,nieob. uspraw.,30
3TM5,2021-10-19,nieob. uspraw.,8
3TM5,2021-11-10,spóźn. uspr.,2
3TM5,2021-11-22,spóźn. uspr.,1
3TM5,2021-11-29,nieobecność,2
3TM5,2021-12-06,nieobecność,1
3TM5,2021-12-14,nieob. uspraw.,21
3TM5,2022-01-19,spóźn. uspr.,1
3TM5,2022-05-19,nieob. uspraw.,11
3TM5,2022-05-20,nieob. uspraw.,44
3TM5,2022-05-27,nieob. uspraw.,56
3TM5,2022-06-02,nieobecność,2
3TM5,2022-06-08,nieobecność,10
3TM5,2022-06-10,spóźnienie,3
3TM5,2022-06-14,nieobecność,2
3TM5,2022-06-14,spóźnienie,3
3TM5,2022-06-20,nieobecność,78
3TM5,2022-01-03,nieob. uspraw.,10
3TM5,2022-03-09,spóźnienie,3
3TM5,2022-03-30,nieob. uspr. p.s.,2
3TM5,2022-04-06,nieob. uspr. p.s.,3
3TM5,2022-04-28,nieob. uspr. p.s.,9
3TM5,2022-05-16,nieob. uspraw.,28
3TM5,2022-05-17,nieob. uspraw.,20
3TM5,2022-05-18,nieob. uspraw.,26
3TM5,2022-05-23,nieob. uspraw.,38
3TM5,2022-05-27,nieob. uspr. p.s.,4
3TM5,2022-06-03,nieobecność,1
3TM5,2021-09-03,spóźnienie,4
3TM5,2021-10-13,nieob. uspr. p.s.,3
3TM5,2021-11-10,nieob. uspr. p.s.,6
3TM5,2021-11-15,nieob. uspraw.,24
3TM5,2021-11-17,nieob. uspraw.,14
3TM5,2021-11-19,nieob. uspraw.,21
3TM5,2021-11-24,nieob. uspraw.,27
3TM5,2021-11-30,nieob. uspraw.,26
3TM5,2021-12-02,nieob. uspraw.,11
3TM5,2022-01-11,spóźnienie,3
3TM5,2022-01-20,nieobecność,5
3TM5,2022-03-09,nieob. uspraw.,22
3TM5,2022-03-18,zwolniony,1
3TM5,2022-03-29,nieobecność,2
3TM5,2022-04-04,nieobecność,3
3TM5,2022-04-12,nieob. uspr. p.s.,1
3TM5,2022-04-13,nieob. uspr. p.s.,12
3TM5,2022-04-22,nieob. uspr. p.s.,13
3TM5,2022-04-25,nieob. uspr. p.s.,4
3TM5,2022-05-17,spóźnienie,3
3TM5,2022-06-01,nieob. uspr. p.s.,3
3TM5,2022-06-08,nieob. uspr. p.s.,4
3TM5,2021-09-02,nieob. uspraw.,3
3TM5,2021-09-07,nieob. uspraw.,10
3TM5,2021-11-03,nieob. uspraw.,33
3TM5,2021-12-17,spóźn. uspr.,1
3TM5,2022-01-11,spóźn. uspr.,4
3TM5,2022-01-27,nieob. uspraw.,9
3TM5,2022-01-28,nieob. uspraw.,28
3TM5,2022-02-18,nieob. uspraw.,23
3TM5,2022-02-25,nieobecność,1
3TM5,2022-03-03,nieob. uspraw.,11
3TM5,2022-03-09,spóźn. uspr.,3
3TM5,2022-04-25,nieobecność,1
3TM5,2022-04-29,nieob. uspraw.,38
3TM5,2022-05-25,nieob. uspraw.,16
3TM5,2022-06-08,spóźn. uspr.,5
3TM5,2021-11-08,nieob. uspraw.,24
3TM5,2021-11-09,nieob. uspraw.,30
3TM5,2022-02-23,nieob. uspraw.,21
3TM5,2022-03-23,nieob. uspraw.,61
3TM5,2022-04-25,nieob. uspraw.,14
3TM5,2021-09-03,nieobecność,1
3TM5,2021-09-06,nieobecność,2
3TM5,2021-09-06,spóźnienie,2
3TM5,2021-09-08,nieob. uspraw.,26
3TM5,2021-09-14,nieobecność,1
3TM5,2021-09-22,nieobecność,2
3TM5,2021-09-29,spóźnienie,3
3TM5,2021-09-30,spóźnienie,7
3TM5,2021-10-11,nieob. uspraw.,13
3TM5,2021-10-12,nieob. uspraw.,16
3TM5,2021-10-18,nieobecność,2
3TM5,2021-10-20,nieobecność,1
3TM5,2021-10-20,spóźnienie,1
3TM5,2021-11-08,spóźnienie,3
3TM5,2021-11-10,zwolniony,3
3TM5,2021-11-16,nieobecność,3
3TM5,2021-11-22,nieobecność,1
3TM5,2021-12-01,nieobecność,1
3TM5,2021-12-08,nieobecność,2
3TM5,2021-12-13,nieob. uspraw.,11
3TM5,2021-12-21,nieob. uspraw.,15
3TM5,2021-12-22,nieobecność,3
3TM5,2022-01-11,nieobecność,2
3TM5,2022-01-17,nieobecność,2
3TM5,2022-01-19,nieobecność,1
3TM5,2022-01-24,nieobecność,1
3TM5,2022-02-22,nieobecność,1
3TM5,2022-03-16,spóźnienie,1
3TM5,2022-03-24,nieobecność,1
3TM5,2022-03-30,nieobecność,1
3TM5,2022-03-31,nieobecność,1
3TM5,2022-04-06,zwolniony,10
3TM5,2022-04-11,nieobecność,1
3TM5,2022-04-11,spóźnienie,1
3TM5,2022-04-29,nieobecność,4
3TM5,2022-05-24,nieobecność,1
3TM5,2021-09-06,spóźn. uspr.,2
3TM5,2021-09-14,zwolniony,4
3TM5,2021-10-07,nieob. uspraw.,6
3TM5,2021-11-24,nieob. uspr. p.s.,2
3TM5,2022-01-17,nieob. uspraw.,15
3TM5,2022-02-28,nieob. uspr. p.s.,7
3TM5,2021-09-07,nieob. uspr. p.s.,3
3TM5,2021-09-29,nieob. uspr. p.s.,3
3TM5,2021-11-04,nieob. uspr. p.s.,4
3TM5,2021-11-04,nieobecność,1
3TM5,2021-11-18,nieobecność,1
3TM5,2021-12-07,nieobecność,3
3TM5,2022-01-28,nieobecność,1
3TM5,2022-02-15,spóźnienie,2
3TM5,2022-03-03,nieobecność,3
3TM5,2022-03-07,spóźn. uspr.,1
3TM5,2022-04-06,spóźn. uspr.,2
3TM5,2022-05-16,nieobecność,3
3TM5,2022-05-26,nieob. uspr. p.s.,1
3TM5,2022-06-01,zwolniony,2
3TM5,2022-06-13,spóźnienie,2
3TM5,2022-06-13,nieobecność,1
3TM5,2022-06-15,nieobecność,1
3TM5,2021-09-14,nieob. uspraw.,10
3TM5,2021-12-17,nieob. uspr. p.s.,7
3TM5,2022-01-26,zwolniony,1
3TM5,2022-06-23,nieob. uspraw.,3
3TM5,2021-10-13,zwolniony,1
3TM5,2021-11-02,nieobecność,1
3TM5,2021-12-21,nieobecność,1
3TM5,2022-03-29,zwolniony,1
3TM5,2022-04-08,spóźnienie,1
3TM5,2022-06-13,nieob. uspr. p.s.,32
3TM5,2021-09-06,nieob. uspraw.,1
3TM5,2021-09-15,zwolniony,1
3TM5,2021-09-30,spóźn. uspr.,3
3TM5,2021-10-25,nieobecność,1
3TM5,2021-10-27,zwolniony,1
3TM5,2021-11-26,nieobecność,1
3TM5,2021-12-08,zwolniony,1
3TM5,2021-12-22,nieob. uspraw.,5
3TM5,2022-01-04,nieob. uspraw.,28
3TM5,2022-01-12,zwolniony,1
3TM5,2022-01-14,nieobecność,1
3TM5,2022-01-21,nieobecność,7
3TM5,2022-02-14,nieob. uspraw.,6
3TM5,2022-02-16,nieobecność,1
3TM5,2022-02-23,nieobecność,2
3TM5,2022-03-01,nieobecność,1
3TM5,2022-03-08,nieobecność,2
3TM5,2022-03-10,nieobecność,1
3TM5,2022-03-23,nieobecność,1
3TM5,2022-04-05,zwolniony,2
3TM5,2021-10-13,nieobecność,1
3TM5,2021-10-25,spóźnienie,1
3TM5,2022-01-04,nieobecność,1
3TM5,2022-01-24,spóźnienie,1
3TM5,2022-04-28,nieobecność,1
3TM5,2021-11-03,zwolniony,1
3TM5,2022-03-31,nieob. uspr. p.s.,3
3TM5,2022-05-30,spóźn. uspr.,1
3TM5,2022-03-08,zwolniony,1
3TM5,2022-03-17,spóźnienie,1
3TM5,2022-06-07,zwolniony,2
3TM5,2021-12-17,nieobecność,2
3TM5,2021-12-20,nieobecność,1
3TM5,2022-06-10,spóźn. uspr.,1
3TM5,2021-09-03,nieob. uspraw.,8
3TM5,2021-10-01,nieobecność,2
